product_id,category,review_cnt,avg_text_len,positive_rate,negative_rate,sentiment_中评_rate,sentiment_好评_rate,sentiment_差评_rate,intent_价格优惠_rate,intent_售后退换_rate,intent_商品反馈_rate,intent_商品咨询_rate,intent_喂养咨询_rate,intent_未知意图_rate,intent_物流发货_rate
100006970787,cat_food,17,32.8235294117647,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.29411764705882354,0.0,0.058823529411764705,0.0,0.6470588235294118,0.058823529411764705,0.0,0.23529411764705882
100006970791,dog_food,57,55.64912280701754,0.17543859649122806,0.543859649122807,0.24561403508771928,0.19298245614035087,0.5614035087719298,0.24561403508771928,0.12280701754385964,0.0,0.3684210526315789,0.03508771929824561,0.0,0.22807017543859648
100008149331,dog_food,40,49.475,0.275,0.55,0.125,0.325,0.55,0.05,0.075,0.0,0.575,0.175,0.0,0.125
100008164593,dog_food,67,50.04477611940298,0.14925373134328357,0.7313432835820896,0.08955223880597014,0.1791044776119403,0.7313432835820896,0.16417910447761194,0.08955223880597014,0.0,0.6567164179104478,0.05970149253731343,0.0,0.029850746268656716
100009013165,pet_product,54,34.425925925925924,0.2222222222222222,0.46296296296296297,0.35185185185185186,0.25925925925925924,0.3888888888888889,0.05555555555555555,0.0,0.05555555555555555,0.7037037037037037,0.0,0.12962962962962962,0.05555555555555555
100010077605,pet_product,2,48.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
100010609721,cat_food,17,26.235294117647058,0.0,0.6470588235294118,0.23529411764705882,0.058823529411764705,0.7058823529411765,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.058823529411764705
100012706282,cat_food,9,38.44444444444444,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
100012736860,pet_product,34,44.11764705882353,0.4117647058823529,0.2647058823529412,0.29411764705882354,0.4411764705882353,0.2647058823529412,0.029411764705882353,0.058823529411764705,0.11764705882352941,0.6176470588235294,0.0,0.0,0.17647058823529413
100014638332,dog_food,38,62.973684210526315,0.18421052631578946,0.631578947368421,0.15789473684210525,0.21052631578947367,0.631578947368421,0.10526315789473684,0.07894736842105263,0.02631578947368421,0.6842105263157895,0.05263157894736842,0.0,0.05263157894736842
100014638362,dog_food,8,70.875,0.5,0.375,0.0,0.625,0.375,0.125,0.125,0.0,0.625,0.125,0.0,0.0
100017016045,pet_product,148,54.83783783783784,0.5675675675675675,0.20270270270270271,0.20945945945945946,0.6081081081081081,0.18243243243243243,0.10135135135135136,0.006756756756756757,0.1891891891891892,0.5202702702702703,0.02027027027027027,0.02702702702702703,0.13513513513513514
100017348122,pet_product,9,22.666666666666668,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0
100019031805,pet_product,30,55.53333333333333,0.5666666666666667,0.3,0.1,0.6,0.3,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7666666666666667,0.0,0.0,0.13333333333333333
100021518453,cat_food,36,37.5,0.19444444444444445,0.4166666666666667,0.3055555555555556,0.2222222222222222,0.4722222222222222,0.19444444444444445,0.05555555555555555,0.0,0.6111111111111112,0.05555555555555555,0.0,0.08333333333333333
100021664928,cat_food,10,32.4,0.0,0.6,0.1,0.2,0.7,0.0,0.0,0.0,0.8,0.1,0.0,0.1
100032385479,pet_product,7,56.285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857
100032385481,pet_product,7,71.28571428571429,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857
100037037988,dog_food,22,63.40909090909091,0.18181818181818182,0.6818181818181818,0.09090909090909091,0.22727272727272727,0.6818181818181818,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.5,0.22727272727272727,0.0,0.045454545454545456
100037037990,dog_food,6,17.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5
100037409692,cat_food,12,28.833333333333332,0.0,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.75,0.0,0.0,0.08333333333333333
100040243463,pet_product,2,50.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100042920855,cat_food,3,39.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
100044674722,pet_product,5,62.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4
100044674724,pet_product,10,65.8,0.9,0.0,0.0,0.9,0.1,0.2,0.0,0.4,0.3,0.0,0.0,0.1
100051205958,pet_product,39,46.64102564102564,0.2564102564102564,0.41025641025641024,0.28205128205128205,0.3076923076923077,0.41025641025641024,0.0,0.20512820512820512,0.07692307692307693,0.6153846153846154,0.0,0.02564102564102564,0.07692307692307693
100051206016,pet_product,5,24.8,0.2,0.6,0.4,0.2,0.4,0.0,0.0,0.4,0.4,0.0,0.2,0.0
100059257824,pet_product,22,72.04545454545455,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.6818181818181818,0.0,0.0,0.18181818181818182
100059911987,pet_product,1,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100062064069,cat_food,4,59.25,0.25,0.0,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100062064085,cat_food,3,64.66666666666667,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
100064200322,dog_food,37,62.270270270270274,0.7297297297297297,0.16216216216216217,0.08108108108108109,0.7567567567567568,0.16216216216216217,0.10810810810810811,0.05405405405405406,0.0,0.2972972972972973,0.2702702702702703,0.0,0.2702702702702703
100064236882,pet_product,14,38.357142857142854,0.14285714285714285,0.42857142857142855,0.5,0.14285714285714285,0.35714285714285715,0.0,0.0,0.07142857142857142,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142
100070794958,pet_product,8,24.125,0.75,0.125,0.125,0.75,0.125,0.125,0.0,0.375,0.5,0.0,0.0,0.0
100070794980,pet_product,10,33.5,0.7,0.3,0.1,0.7,0.2,0.0,0.0,0.3,0.4,0.1,0.1,0.1
100071138925,dog_food,17,66.47058823529412,0.8823529411764706,0.11764705882352941,0.0,0.8823529411764706,0.11764705882352941,0.11764705882352941,0.0,0.0,0.5882352941176471,0.23529411764705882,0.0,0.058823529411764705
100078760432,cat_food,9,62.55555555555556,0.7777777777777778,0.0,0.1111111111111111,0.8888888888888888,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222
100080216960,pet_product,3,42.333333333333336,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
100085324248,dog_food,2,23.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100098831534,cat_food,14,65.92857142857143,0.9285714285714286,0.0,0.0,1.0,0.0,0.5714285714285714,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0
100111748405,cat_food,42,32.26190476190476,0.047619047619047616,0.5952380952380952,0.2857142857142857,0.09523809523809523,0.6190476190476191,0.047619047619047616,0.023809523809523808,0.0,0.7142857142857143,0.07142857142857142,0.0,0.14285714285714285
100112272948,dog_food,39,65.66666666666667,0.8205128205128205,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.5897435897435898,0.15384615384615385,0.0,0.1282051282051282
100114512933,dog_food,52,39.36538461538461,0.9807692307692307,0.0,0.019230769230769232,0.9807692307692307,0.0,0.1346153846153846,0.0,0.0,0.5769230769230769,0.15384615384615385,0.019230769230769232,0.11538461538461539
100115256936,pet_product,17,35.411764705882355,0.7647058823529411,0.11764705882352941,0.11764705882352941,0.7647058823529411,0.11764705882352941,0.0,0.0,0.0,0.9411764705882353,0.0,0.058823529411764705,0.0
100115256962,pet_product,17,39.1764705882353,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.17647058823529413,0.11764705882352941,0.0,0.23529411764705882,0.5294117647058824,0.0,0.058823529411764705,0.058823529411764705
100121467835,dog_food,36,67.11111111111111,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.027777777777777776,0.0,0.3888888888888889,0.16666666666666666,0.0,0.08333333333333333
100122162329,dog_food,10,56.4,0.9,0.1,0.0,0.9,0.1,0.6,0.0,0.0,0.2,0.0,0.0,0.2
100136079282,dog_food,74,44.054054054054056,0.9864864864864865,0.013513513513513514,0.0,0.9864864864864865,0.013513513513513514,0.08108108108108109,0.013513513513513514,0.0,0.5945945945945946,0.14864864864864866,0.0,0.16216216216216217
100136079284,dog_food,15,41.333333333333336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.26666666666666666,0.0,0.06666666666666667
100151315926,cat_food,4,46.0,0.75,0.0,0.25,0.75,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25
100153216861,cat_food,6,66.16666666666667,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
100153216863,cat_food,5,68.4,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.4
100154268291,pet_product,12,104.83333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.16666666666666666
100154268303,pet_product,50,66.18,0.9,0.1,0.0,0.9,0.1,0.2,0.0,0.04,0.38,0.28,0.0,0.1
100154268305,pet_product,9,69.66666666666667,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0
100160560411,pet_product,3,31.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
100160986751,pet_product,4,61.75,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0
100162461006,cat_food,3,31.666666666666668,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
100162461068,cat_food,40,44.15,0.325,0.425,0.175,0.375,0.45,0.075,0.0,0.0,0.7,0.1,0.025,0.1
100171913423,pet_product,22,60.18181818181818,0.7727272727272727,0.045454545454545456,0.18181818181818182,0.7727272727272727,0.045454545454545456,0.3181818181818182,0.09090909090909091,0.0,0.3181818181818182,0.0,0.0,0.2727272727272727
100177560483,pet_product,1,68.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100177740335,pet_product,9,25.666666666666668,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0.0,0.1111111111111111,0.0
100178802933,cat_food,3,54.666666666666664,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100180651573,dog_food,2,50.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
100184800271,pet_product,1,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100195732408,pet_product,14,67.42857142857143,0.7857142857142857,0.21428571428571427,0.0,0.7857142857142857,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,0.6428571428571429,0.07142857142857142,0.0,0.07142857142857142
100197922048,pet_product,2,70.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
100199060254,pet_product,4,87.0,0.75,0.25,0.0,0.75,0.25,0.0,0.25,0.0,0.5,0.25,0.0,0.0
100201127257,cat_food,1,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100201485775,cat_food,1,66.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100201827671,pet_product,3,44.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
100203000971,dog_food,1,74.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100203000973,dog_food,16,75.6875,0.875,0.0625,0.0,0.9375,0.0625,0.3125,0.0625,0.0,0.375,0.0625,0.0,0.1875
100203000983,dog_food,5,73.8,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.2
100203043497,cat_food,6,62.666666666666664,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0
100205817100,pet_product,10,58.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.7,0.0,0.0
100208997549,cat_food,1,74.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100209270507,pet_product,1,137.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100210171410,cat_food,5,29.0,0.2,0.8,0.0,0.2,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100215876924,cat_food,1,65.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100216501267,dog_food,8,74.125,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.5,0.25,0.0,0.125
100216501269,dog_food,29,73.89655172413794,0.8275862068965517,0.10344827586206896,0.06896551724137931,0.8275862068965517,0.10344827586206896,0.1724137931034483,0.034482758620689655,0.0,0.27586206896551724,0.10344827586206896,0.0,0.41379310344827586
100216501271,dog_food,7,55.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0
100218523716,pet_product,3,54.333333333333336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
100222208820,pet_product,4,63.75,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25
100226942201,cat_food,1,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100230260134,pet_product,8,26.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0
100230260150,pet_product,2,44.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
100230260164,pet_product,3,49.333333333333336,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
100230694872,pet_product,26,43.23076923076923,0.8846153846153846,0.07692307692307693,0.0,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.23076923076923078,0.4230769230769231,0.0,0.0,0.15384615384615385
100232533686,cat_food,1,88.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100238235296,pet_product,1,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100238235316,pet_product,1,88.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100241520186,pet_product,2,40.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
100248854597,pet_product,2,33.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0
100249056172,pet_product,6,29.0,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666
100249960035,dog_food,1,74.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100249994404,pet_product,7,29.714285714285715,1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0
100254932638,pet_product,1,61.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100259241076,cat_food,4,66.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25
100268823846,dog_food,1,70.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100268823874,dog_food,14,61.92857142857143,0.9285714285714286,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285
100268921828,cat_food,2,68.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
100269228338,dog_food,1,61.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100269228340,dog_food,3,34.666666666666664,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
100273184394,pet_product,1,64.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100276002028,cat_food,9,56.0,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,0.0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111
100279581660,pet_product,1,64.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100280794186,pet_product,1,80.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100284318456,cat_food,6,65.33333333333333,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
100288929438,dog_food,3,75.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
100288929440,dog_food,6,74.16666666666667,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
100288929442,dog_food,22,64.13636363636364,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.7727272727272727,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.0,0.5909090909090909,0.045454545454545456,0.0,0.22727272727272727
100288929462,dog_food,4,38.5,0.5,0.25,0.25,0.5,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.25
100291857584,pet_product,3,66.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
100293051202,dog_food,1,61.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10022997415952,dog_food,6,46.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0
10037128752741,pet_product,81,83.69135802469135,0.49382716049382713,0.43209876543209874,0.024691358024691357,0.5185185185185185,0.4567901234567901,0.012345679012345678,0.04938271604938271,0.2345679012345679,0.5308641975308642,0.024691358024691357,0.0,0.14814814814814814
10038280123718,pet_product,18,92.27777777777777,0.05555555555555555,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.6111111111111112,0.05555555555555555,0.0,0.05555555555555555
10042124137320,cat_food,163,57.607361963190186,0.2822085889570552,0.5705521472392638,0.0736196319018405,0.3374233128834356,0.588957055214724,0.12883435582822086,0.049079754601226995,0.0,0.5337423312883436,0.20245398773006135,0.012269938650306749,0.0736196319018405
10042124137321,cat_food,26,65.92307692307692,0.11538461538461539,0.5769230769230769,0.3076923076923077,0.11538461538461539,0.5769230769230769,0.34615384615384615,0.15384615384615385,0.0,0.23076923076923078,0.11538461538461539,0.0,0.15384615384615385
10043933515880,pet_product,14,83.35714285714286,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.21428571428571427,0.5714285714285714,0.07142857142857142,0.0,0.0
10057092273768,pet_product,3,135.66666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
10057640005589,pet_product,6,100.66666666666667,0.0,0.8333333333333334,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.3333333333333333
10062595082028,cat_food,15,62.666666666666664,0.8,0.13333333333333333,0.0,0.8,0.2,0.26666666666666666,0.06666666666666667,0.0,0.4,0.06666666666666667,0.0,0.2
10070360253056,cat_food,42,63.92857142857143,0.5238095238095238,0.3333333333333333,0.11904761904761904,0.5714285714285714,0.30952380952380953,0.21428571428571427,0.0,0.0,0.42857142857142855,0.11904761904761904,0.07142857142857142,0.16666666666666666
