user_id,product_id,model_version,score,rank_no,reason_json
2,11819155539,xgb_hybrid_v1,0.8860989809036255,5,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9366214275360107, ""score_comment_xgb"": 0.7922716736793518}"
2,100268823874,xgb_hybrid_v1,0.8599597215652466,6,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7998185157775879, ""score_comment_xgb"": 0.9716505408287048}"
2,10087901051820,xgb_hybrid_v1,0.8467367887496948,7,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7751441597938538, ""score_comment_xgb"": 0.9796945452690125}"
2,10192694267563,xgb_hybrid_v1,0.8454388380050659,8,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8468969464302063, ""score_comment_xgb"": 0.8427309393882751}"
2,100019031805,xgb_hybrid_v1,0.8443332314491272,9,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9839275479316711, ""score_comment_xgb"": 0.5850866436958313}"
2,100230694872,xgb_hybrid_v1,0.7894266247749329,10,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7465931177139282, ""score_comment_xgb"": 0.8689746260643005}"
2,100195732408,xgb_hybrid_v1,0.7834057807922363,11,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7882734537124634, ""score_comment_xgb"": 0.7743659615516663}"
2,5475198,xgb_hybrid_v1,0.7157570123672485,12,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8893188834190369, ""score_comment_xgb"": 0.3934279978275299}"
2,100009013165,xgb_hybrid_v1,0.7063034176826477,13,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9406123757362366, ""score_comment_xgb"": 0.27115824818611145}"
2,13065559672,xgb_hybrid_v1,0.703201413154602,14,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7236453294754028, ""score_comment_xgb"": 0.6652342081069946}"
2,10037128752741,xgb_hybrid_v1,0.697053074836731,15,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8016284704208374, ""score_comment_xgb"": 0.5028416514396667}"
2,69673075023,xgb_hybrid_v1,0.6936408877372742,16,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8362259268760681, ""score_comment_xgb"": 0.4288400709629059}"
2,4246911,xgb_hybrid_v1,0.6903039813041687,17,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9846836924552917, ""score_comment_xgb"": 0.1435987800359726}"
2,100002187047,xgb_hybrid_v1,0.6453851461410522,18,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6481986045837402, ""score_comment_xgb"": 0.6401602625846863}"
2,4246893,xgb_hybrid_v1,0.6436094641685486,19,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8408724069595337, ""score_comment_xgb"": 0.27726417779922485}"
2,100112272948,xgb_hybrid_v1,0.6387937068939209,20,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.5421856045722961, ""score_comment_xgb"": 0.8182088136672974}"
3,100203000971,xgb_hybrid_v1,0.9058125019073486,1,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8562057018280029, ""score_comment_xgb"": 0.9979395270347595}"
3,100017016045,xgb_hybrid_v1,0.8321698904037476,2,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9571694135665894, ""score_comment_xgb"": 0.6000280380249023}"
3,11819155539,xgb_hybrid_v1,0.7988330125808716,3,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8023661375045776, ""score_comment_xgb"": 0.7922716736793518}"
3,10087901051820,xgb_hybrid_v1,0.7783633470535278,4,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.669954240322113, ""score_comment_xgb"": 0.9796945452690125}"
3,100136079282,xgb_hybrid_v1,0.7660641670227051,5,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6701824069023132, ""score_comment_xgb"": 0.9441302418708801}"
3,10098681688567,xgb_hybrid_v1,0.7645873427391052,6,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9528220295906067, ""score_comment_xgb"": 0.41500869393348694}"
3,100114512933,xgb_hybrid_v1,0.763039767742157,7,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6755730509757996, ""score_comment_xgb"": 0.9254780411720276}"
3,100070794980,xgb_hybrid_v1,0.7619430422782898,8,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8027476072311401, ""score_comment_xgb"": 0.6861632466316223}"
3,100002187047,xgb_hybrid_v1,0.7360203266143799,9,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7876372933387756, ""score_comment_xgb"": 0.6401602625846863}"
3,5475198,xgb_hybrid_v1,0.7275838255882263,10,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9075139760971069, ""score_comment_xgb"": 0.3934279978275299}"
3,10109147342652,xgb_hybrid_v1,0.6662910580635071,11,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.5240044593811035, ""score_comment_xgb"": 0.9305377006530762}"
3,10159600685389,xgb_hybrid_v1,0.6534616947174072,12,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.47485774755477905, ""score_comment_xgb"": 0.9851548671722412}"
3,3409140,xgb_hybrid_v1,0.650402307510376,13,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8480225205421448, ""score_comment_xgb"": 0.28339341282844543}"
3,100064200322,xgb_hybrid_v1,0.6472645998001099,14,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.5977714657783508, ""score_comment_xgb"": 0.7391803860664368}"
3,100288929442,xgb_hybrid_v1,0.6446367502212524,15,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.5862635970115662, ""score_comment_xgb"": 0.7530441284179688}"
3,10212550372913,xgb_hybrid_v1,0.6430835723876953,16,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.4562292993068695, ""score_comment_xgb"": 0.990098774433136}"
3,13065559672,xgb_hybrid_v1,0.6413825154304504,17,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6285393238067627, ""score_comment_xgb"": 0.6652342081069946}"
3,10037128752741,xgb_hybrid_v1,0.622207522392273,18,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6864814162254333, ""score_comment_xgb"": 0.5028416514396667}"
3,100201827671,xgb_hybrid_v1,0.6132007241249084,19,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.4138292968273163, ""score_comment_xgb"": 0.9834620356559753}"
3,10132040325618,xgb_hybrid_v1,0.6074494123458862,20,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.42938587069511414, ""score_comment_xgb"": 0.9381387829780579}"
4,13065559672,xgb_hybrid_v1,0.8589136004447937,1,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9632025361061096, ""score_comment_xgb"": 0.6652342081069946}"
4,100288929442,xgb_hybrid_v1,0.8313864469528198,2,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8735707402229309, ""score_comment_xgb"": 0.7530441284179688}"
4,100136079282,xgb_hybrid_v1,0.8286261558532715,3,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7664316296577454, ""score_comment_xgb"": 0.9441302418708801}"
4,11819155539,xgb_hybrid_v1,0.8225306272506714,4,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8388240337371826, ""score_comment_xgb"": 0.7922716736793518}"
4,100121467835,xgb_hybrid_v1,0.8172107934951782,5,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7378661632537842, ""score_comment_xgb"": 0.9645651578903198}"
4,100019031805,xgb_hybrid_v1,0.81535404920578,6,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9393442273139954, ""score_comment_xgb"": 0.5850866436958313}"
4,5475198,xgb_hybrid_v1,0.756950318813324,7,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9526931643486023, ""score_comment_xgb"": 0.3934279978275299}"
4,100154268303,xgb_hybrid_v1,0.7502631545066833,8,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6808578372001648, ""score_comment_xgb"": 0.8791588544845581}"
4,10098681688567,xgb_hybrid_v1,0.7414751648902893,9,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9172648191452026, ""score_comment_xgb"": 0.41500869393348694}"
4,10098656892439,xgb_hybrid_v1,0.6905181407928467,10,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6469979286193848, ""score_comment_xgb"": 0.7713414430618286}"
4,100154268305,xgb_hybrid_v1,0.6898762583732605,11,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8252490758895874, ""score_comment_xgb"": 0.43846961855888367}"
4,3409140,xgb_hybrid_v1,0.6891852021217346,12,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.907688558101654, ""score_comment_xgb"": 0.28339341282844543}"
4,11819155538,xgb_hybrid_v1,0.6786131858825684,13,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.624653697013855, ""score_comment_xgb"": 0.7788236141204834}"
4,10087901051820,xgb_hybrid_v1,0.6670033931732178,14,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.4986312985420227, ""score_comment_xgb"": 0.9796945452690125}"
4,10042124137320,xgb_hybrid_v1,0.657077431678772,15,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8543652892112732, ""score_comment_xgb"": 0.29068565368652344}"
4,4246911,xgb_hybrid_v1,0.6362335681915283,16,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9014984369277954, ""score_comment_xgb"": 0.1435987800359726}"
4,100009013165,xgb_hybrid_v1,0.6283693313598633,17,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8207138180732727, ""score_comment_xgb"": 0.27115824818611145}"
4,100195732408,xgb_hybrid_v1,0.6251187324523926,18,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.5447548627853394, ""score_comment_xgb"": 0.7743659615516663}"
4,100008149331,xgb_hybrid_v1,0.6239172220230103,19,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7940942049026489, ""score_comment_xgb"": 0.30787432193756104}"
4,100010077605,xgb_hybrid_v1,0.6209626197814941,20,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.4243660271167755, ""score_comment_xgb"": 0.9860705733299255}"
5,100114512933,xgb_hybrid_v1,0.9540194272994995,1,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9693878889083862, ""score_comment_xgb"": 0.9254780411720276}"
5,100154268303,xgb_hybrid_v1,0.9275970458984375,2,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9536792039871216, ""score_comment_xgb"": 0.8791588544845581}"
5,100215876924,xgb_hybrid_v1,0.8909841775894165,3,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8414113521575928, ""score_comment_xgb"": 0.9830480813980103}"
5,11819155539,xgb_hybrid_v1,0.8843228816986084,4,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9338890314102173, ""score_comment_xgb"": 0.7922716736793518}"
5,10121602694516,xgb_hybrid_v1,0.8518373966217041,5,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8318934440612793, ""score_comment_xgb"": 0.88887619972229}"
5,100019031805,xgb_hybrid_v1,0.8342052698135376,6,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.968346118927002, ""score_comment_xgb"": 0.5850866436958313}"
5,13065559672,xgb_hybrid_v1,0.8303588032722473,7,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9192721247673035, ""score_comment_xgb"": 0.6652342081069946}"
5,100112272948,xgb_hybrid_v1,0.8243114352226257,8,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8275974988937378, ""score_comment_xgb"": 0.8182088136672974}"
5,100064200322,xgb_hybrid_v1,0.7996686697006226,9,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8322393298149109, ""score_comment_xgb"": 0.7391803860664368}"
5,100136079284,xgb_hybrid_v1,0.7973871231079102,10,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7249158620834351, ""score_comment_xgb"": 0.9319767355918884}"
5,71577466395,xgb_hybrid_v1,0.7964459657669067,11,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8676489591598511, ""score_comment_xgb"": 0.6642119288444519}"
5,100195732408,xgb_hybrid_v1,0.7882764339447021,12,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7957667708396912, ""score_comment_xgb"": 0.7743659615516663}"
5,100230694872,xgb_hybrid_v1,0.7434631586074829,13,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6758801341056824, ""score_comment_xgb"": 0.8689746260643005}"
5,10070360840507,xgb_hybrid_v1,0.7225006818771362,14,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6882645487785339, ""score_comment_xgb"": 0.7860822081565857}"
5,10042124137320,xgb_hybrid_v1,0.7109746932983398,15,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9372841715812683, ""score_comment_xgb"": 0.29068565368652344}"
5,100071138925,xgb_hybrid_v1,0.7020655870437622,16,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6091678738594055, ""score_comment_xgb"": 0.8745898604393005}"
5,100268823874,xgb_hybrid_v1,0.6976144909858704,17,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.5500566363334656, ""score_comment_xgb"": 0.9716505408287048}"
5,4246911,xgb_hybrid_v1,0.6926772594451904,18,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9883348941802979, ""score_comment_xgb"": 0.1435987800359726}"
5,100002187047,xgb_hybrid_v1,0.6842972636222839,19,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7080633640289307, ""score_comment_xgb"": 0.6401602625846863}"
5,100008164593,xgb_hybrid_v1,0.6691959500312805,20,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9343655705451965, ""score_comment_xgb"": 0.1767382025718689}"
6,100203000971,xgb_hybrid_v1,0.9058125019073486,1,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8562057018280029, ""score_comment_xgb"": 0.9979395270347595}"
6,100017016045,xgb_hybrid_v1,0.8321698904037476,2,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9571694135665894, ""score_comment_xgb"": 0.6000280380249023}"
6,11819155539,xgb_hybrid_v1,0.7988330125808716,3,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8023661375045776, ""score_comment_xgb"": 0.7922716736793518}"
6,10087901051820,xgb_hybrid_v1,0.7783633470535278,4,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.669954240322113, ""score_comment_xgb"": 0.9796945452690125}"
6,100136079282,xgb_hybrid_v1,0.7660641670227051,5,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6701824069023132, ""score_comment_xgb"": 0.9441302418708801}"
6,10098681688567,xgb_hybrid_v1,0.7645873427391052,6,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9528220295906067, ""score_comment_xgb"": 0.41500869393348694}"
6,100114512933,xgb_hybrid_v1,0.763039767742157,7,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6755730509757996, ""score_comment_xgb"": 0.9254780411720276}"
6,100070794980,xgb_hybrid_v1,0.7619430422782898,8,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8027476072311401, ""score_comment_xgb"": 0.6861632466316223}"
6,100002187047,xgb_hybrid_v1,0.7360203266143799,9,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.7876372933387756, ""score_comment_xgb"": 0.6401602625846863}"
6,5475198,xgb_hybrid_v1,0.7275838255882263,10,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9075139760971069, ""score_comment_xgb"": 0.3934279978275299}"
6,10109147342652,xgb_hybrid_v1,0.6662910580635071,11,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.5240044593811035, ""score_comment_xgb"": 0.9305377006530762}"
6,10159600685389,xgb_hybrid_v1,0.6534616947174072,12,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.47485774755477905, ""score_comment_xgb"": 0.9851548671722412}"
6,3409140,xgb_hybrid_v1,0.650402307510376,13,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8480225205421448, ""score_comment_xgb"": 0.28339341282844543}"
6,100064200322,xgb_hybrid_v1,0.6472645998001099,14,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.5977714657783508, ""score_comment_xgb"": 0.7391803860664368}"
6,100288929442,xgb_hybrid_v1,0.6446367502212524,15,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.5862635970115662, ""score_comment_xgb"": 0.7530441284179688}"
6,10212550372913,xgb_hybrid_v1,0.6430835723876953,16,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.4562292993068695, ""score_comment_xgb"": 0.990098774433136}"
6,13065559672,xgb_hybrid_v1,0.6413825154304504,17,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6285393238067627, ""score_comment_xgb"": 0.6652342081069946}"
6,10037128752741,xgb_hybrid_v1,0.622207522392273,18,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6864814162254333, ""score_comment_xgb"": 0.5028416514396667}"
6,100201827671,xgb_hybrid_v1,0.6132007241249084,19,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.4138292968273163, ""score_comment_xgb"": 0.9834620356559753}"
6,10132040325618,xgb_hybrid_v1,0.6074494123458862,20,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.42938587069511414, ""score_comment_xgb"": 0.9381387829780579}"
7,100203000971,xgb_hybrid_v1,0.9058125019073486,1,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8562057018280029, ""score_comment_xgb"": 0.9979395270347595}"
7,100017016045,xgb_hybrid_v1,0.8321698904037476,2,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9571694135665894, ""score_comment_xgb"": 0.6000280380249023}"
7,11819155539,xgb_hybrid_v1,0.7988330125808716,3,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.8023661375045776, ""score_comment_xgb"": 0.7922716736793518}"
7,10087901051820,xgb_hybrid_v1,0.7783633470535278,4,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.669954240322113, ""score_comment_xgb"": 0.9796945452690125}"
7,100136079282,xgb_hybrid_v1,0.7660641670227051,5,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.6701824069023132, ""score_comment_xgb"": 0.9441302418708801}"
7,10098681688567,xgb_hybrid_v1,0.7645873427391052,6,"{""source"": ""hybrid_u2i_comment_xgb"", ""alpha"": 0.65, ""score_u2i"": 0.9528220295906067, ""score_comment_xgb"": 0.41500869393348694}"
